timestamp,image_name,predicted_label,confidence
2025-07-08 16:35:54,f1e53856-79a0-440e-b8af-41808ff41242.jpg,📄 Paper,46.1
2025-07-08 16:47:45,f1e53856-79a0-440e-b8af-41808ff41242.jpg,📄 Paper,46.1
2025-07-08 16:47:46,f1e53856-79a0-440e-b8af-41808ff41242.jpg,📄 Paper,46.1
2025-07-08 16:47:46,images.jpg,📄 Paper,40.53
2025-07-08 16:49:03,f1e53856-79a0-440e-b8af-41808ff41242.jpg,📄 Paper,46.1
2025-07-08 16:49:04,images.jpg,📄 Paper,40.53
2025-07-08 16:56:34,f1e53856-79a0-440e-b8af-41808ff41242.jpg,📄 Paper,46.1
2025-07-08 16:56:34,images.jpg,📄 Paper,40.53
